0列,1列,2列,3列,4列,5列,6列,7列,8列,9列,10列,11列,12列,13列,14列,15列,16列,17列,18列,19列,20列,21列,22列,23列,24列,25列,26列,27列,28列,29列,30列,31列,32列,33列,34列,35列,36列,37列,38列,39列,40列,41列,42列,43列,44列,45列,46列,47列,48列,49列,50列,51列,52列,53列
0.300003052,0.130001068,-0.094997406,0.186767578,0.027423859,-0.700000763,-1.770004272,-0.25,-0.036330223,-1.890003204,-0.200004578,-0.260002136,-0.069999695,-0.349999428,-0.079999924,-1.099998474,-0.018070221,-0.469997406,-0.334999084,-1.460006714,-0.190000534,0,-0.25,-0.290000916,-0.053333282,-0.083900452,-0.420001984,-0.290000916,-0.529998779,-0.034999847,-0.380001068,-21.80004883,-0.411388397,-0.040000916,-2.279998779,-0.04285717,-0.919998169,-0.859998703,-0.909999847,-1.34387207,0.720001221,-0.099998474,-0.069999695,-0.720001221,-0.150001526,-0.219997406,-0.239997864,-0.430000305,-0.421859741,-0.650001526,-0.5,-0.590000153,-0.319999695,-0.835002899
-0.209999084,0.100002289,-0.049999237,-0.080041885,-0.1553936,0.329999924,0.800003052,-0.003333092,0.11353302,-1.239997864,-0.180000305,-0.206665039,0,0.129999161,0.090000153,-0.680000305,-0.108421326,-0.680000305,-0.155000687,-2.449996948,0.170000076,-0.159999847,1.009998322,-0.049999237,0.026666641,-0.111865997,-0.819999695,-0.14499855,-0.069999695,0.175001144,0.049999237,-4.800048828,-0.437652588,0.289997101,0,-0.002857208,0.100002289,-0.059999466,0.130001068,-0.342556,-0.049999237,0.200000763,-0.299999237,-0.680000305,0.240001678,-0.399997711,0.069999695,-0.479999542,-0.268455505,0.36000061,0.450000763,-0.200000763,0.204999924,0.185001373
0.075000763,0.159999847,-0.075000763,0.087667465,-0.159963608,0.319999695,0.730003357,0.149999619,0.1453228,0.850002289,0.13999939,0.306667328,0.11000061,-0.369999886,0.239999771,0.290000916,0.496925354,0.079998016,-0.004999161,1.550003052,0.129999161,-0.159999847,0.819999695,-0.240001678,-0.020000458,-0.041950226,-0.38999939,0.295000076,0.079998016,-0.045000076,0.470001221,-0.599975586,0.673980713,0.055000305,2.449996948,0.017857075,0.219997406,0.459999084,0.760000229,0.289855957,0.699996948,0.75,-0.270000458,0.640003204,-0.13999939,0.220001221,0.299999237,0.720001221,0.095874786,0.369998932,0.075000763,0.169998169,0.210000992,-0.064998627
-0.354999542,-0.61000061,-0.424999237,-0.564113617,-0.733545303,-1.029998779,-1.449996948,-0.136666298,-0.245231628,-2.560001373,-1.11000061,-0.719997406,-0.569999695,-0.170000076,-0.150001526,-0.940002441,-0.180702209,-0.979999542,-0.375,-1.619995117,-0.540000916,-0.38999939,-0.450000763,-0.390003204,-0.153333664,-0.088560104,-1.159999847,-0.149999619,-0.730003357,-0.450000763,-0.430000305,-28.59997559,-0.875301361,-0.769996643,-2.279998779,-0.057142973,-1.440002441,-1.039999008,-1.620000839,-0.790512085,-0.729999542,-0.240001678,-0.340000153,-0.690002441,-0.340000153,-0.63999939,-0.120002747,-0.150001526,-2.01342392,0.459999084,-0.984996796,-0.349998474,-0.359998703,-0.75
0.009998322,0.279998779,0.154998779,-0.148651123,-0.196527481,-0.069999695,1.059997559,0.116666794,0.204359055,2.11000061,-0.199996948,0.273334503,0.189998627,0.13999939,-0.140001297,0.119998932,-0.767974854,-0.420001984,-0.039999008,0.680000305,-0.130001068,-0.420001984,-0.170000076,-0.25,-0.003334045,-0.596616745,0.180000305,-0.275001526,0.330001831,0.069999695,0.25,-2.599975586,0.288848877,0.520000458,0.740005493,0.030714273,0.530002594,0.189998627,0.75,0.632411957,-0.630001068,0.159999847,0.259998322,0.450000763,0.849998474,0.509998322,0.069999695,0.200000763,1.716205597,-0.770000458,-0.169998169,0.029998779,-0.075000763,0.51499939
-0.26499939,0.049999237,-0.270000458,-0.221071243,0.102832794,-0.349998474,-0.849998474,0.013333321,-0.177111626,-2.490001678,-0.840003967,-0.340000153,-0.099998474,0.020000458,-0.049999237,0.090000153,-0.009037018,-0.25,-0.845001221,-1.079994202,-0.290000916,0.569999695,-0.559999466,0.239997864,-0.223333359,0.00466156,-3.479999542,-0.505001068,-0.310001373,-0.170000076,-0.069999695,21,0.096282959,0.040000916,0.740005493,-0.059285879,-0.560001373,-0.329999924,-0.209999084,0.395256042,0.069999695,0.259998322,0.040000916,-0.700000763,-0.180000305,-0.180000305,0.099998474,-0.270000458,-0.949184418,0.150001526,0.36000061,-0.020000458,-0.270000458,-0.154998779
-0.5,0.060001373,-0.220001221,-0.339231491,-0.381628036,0.299999237,0.239997864,0.019999504,0.063578606,-1.450000763,-0.760002136,-0.279998779,-0.209999084,0.109999657,-0.180000305,-0.520000458,-0.036140442,-0.099998474,-0.524999619,-0.990005493,-0.229999542,0.680000305,-0.329999924,0.509998322,-0.153333664,0.079238892,0.5,-0.034999847,-0.359996796,0.125,0.030002594,12,0.691486359,0.319999695,-0.690002441,0.029285908,-0.25,-0.299999237,-0.020000458,-0.368904114,-0.770000458,-0.449996948,-0.390003204,-0.169998169,-0.289997101,-0.510000229,-0.170001984,-0.069999695,0.124641418,0.700000763,-0.305000305,0.529998779,-0.375,-0.315002441
0.380001068,0.090000153,0.364997864,0.289680481,0.294790268,-0.260000229,0.279998779,0.086667061,0.127157211,-0.090000153,0.830001831,0,0.11000061,0.109999657,0.180000305,0.290000916,0.198768616,0.870002747,-0.299999237,1.069999695,0.590000153,-0.599998474,0,0.650001526,0.13999939,0.032627106,0.770000458,0.085000992,0.299999237,0.25,0.279998779,24.80004883,0.297603607,-0.13999939,1.760002136,0.045000076,0.469997406,0.13999939,-0.010000229,-0.184455872,1.150001526,0.920001984,1.300003052,0.450000763,0.230003357,0.359998703,-0.82000351,0.029998779,0.834133148,1.079998016,0.395000458,-0.239997864,0.625,-0.215000153
0.5,0.560001373,0.309997559,-0.022871017,-0.022851944,0.239999771,-0.029998779,-0.183333397,0.077202797,-1.319999695,-0.050003052,-0.080001831,-0.220001221,0.409999847,0.319999695,0.279998779,0.722797394,0.269996643,-0.034999847,-1.060005188,0.059999466,0.199996948,-0.11000061,0.030002594,0.209999084,0.144493103,0.38999939,0.305000305,-0.009998322,0.125,0.069999695,4.599975586,0.385131836,0.150001526,0.440002441,-0.00285697,0.439998627,-0.049999237,0.260000229,0.368907928,0.680000305,0.029998779,-0.13999939,0.11000061,0.11000061,-0.159999847,0.319999695,0.310001373,-0.16299057,0.260002136,0.310001373,0.689998627,-0.334999084,0.625
-0.009998322,-0.030002594,0.315002441,0.457389832,0.141683578,-0.300001144,0.519996643,-0.156666756,0.013623238,0.270000458,0.330001831,0.119998932,-0.130001068,-0.140000343,0.030000687,0.030002594,-0.867359161,0.279998779,-0.309999466,-0.569999695,-0.050001144,-1.289997101,0,-0.150001526,0.11000061,-0.167798996,-0.460002899,-0.154998779,-0.13999939,-0.010000229,-0.11000061,-22.59997559,0.026260376,-0.114997864,0.040000916,0.012142897,0.050003052,0.039999008,0.340000153,0.606060028,-0.119998932,-0.600002289,0.010002136,0.069999695,0.099998474,0.120000839,0.439998627,0.180000305,-0.901245117,0.660003662,0.174999237,0.049999237,-0.045000076,-0.009998322
0.069999695,0.169998169,-0.424999237,0.160087585,-0.246799469,0.039999008,0.620002747,0.033332825,-0.031788826,0.419998169,0.059997559,0.033332825,-0.099998474,-0.179999352,0.069999695,0.209999084,-0.542098999,0.849998474,0.395000458,0.239997864,0.25,0.049999237,0.149999619,0.209999084,-0.079999924,0.069917679,-0.629997253,0.090000153,0.180000305,-0.104999542,0.330001831,3.400024414,0.192565918,0.090000153,-0.86000061,-0.022142887,0.059997559,0.100000381,0.170000076,0.737812042,-0.229999542,-0.340000153,-0.379997253,0.120002747,0.200000763,0.129999161,-0.080001831,-0.13999939,0.076698303,-0.439998627,-0.365001678,0.049999237,-0.040000916,-0.220001221
0.094997406,-0.040000916,0.415000916,0.053361893,-0.148536682,0.25,-0.180000305,0.123332977,0.281561852,-0.150001526,0.050003052,0.120002747,-0.099998474,0.400000572,0.189998627,0.560001373,0.98481369,0.709999084,0.209999084,1.25,0.13999939,1.310001373,-0.11000061,0.299999237,0.006666183,0.228391647,0.580001831,0.065000534,0.609996796,0.255001068,0.180000305,-1.199951172,0.420143127,0.434997559,0.660003662,0.028571367,0.279998779,0.63999939,0.079999924,0.421607971,0.729999542,0.159999847,0.5,0.309997559,0.059997559,0.430000305,-0.039997101,0.040000916,0.939598083,1.129997253,0.599998474,0.270000458,0.379999161,-0.069999695
0.159999847,0.569999695,1.090000153,-0.057174683,0.07998085,-0.309999466,-0.989997864,0.006667137,-0.018165588,-0.709999084,-0.099998474,-0.306667328,0.010002136,-0.289999962,-0.069999695,-1.279998779,-0.451747894,-0.180000305,-0.090000153,-0.330001831,-0.25,0.200000763,-0.220001221,-0.200000763,-0.083333969,-0.237714767,0.659999847,-0.109998703,-0.330001831,-0.11000061,-0.380001068,12.40002441,-0.323860168,0.180000305,-0.720001221,-0.011428595,-0.430000305,-0.38999939,-0.649999619,0.2371521,0,-0.13999939,-0.099998474,-0.349998474,-0.130001068,0.450000763,-0.020000458,-0.010002136,0.115055084,0.319999695,-0.505001068,-0.020000458,-0.38999939,-0.709999084
-0.380001068,-0.619998932,-1.030002594,-0.819490433,-0.603290558,0.049999237,0.669998169,-0.143333435,0.154405594,0.299999237,0.36000061,0.366668701,0.299999237,0.039999962,0.309999466,-0.180000305,0.325256348,0.400001526,0.170000076,0.779998779,0.079999924,1.11000061,-0.100000381,0.180000305,0.136667252,-0.484752655,0.450000763,-0.075000763,0.229999542,0.135000229,0.209999084,1.599975586,0.490169525,-0.205001831,0.300003052,0.04285717,0.509998322,0.5,-0.040000916,0.4479599,0.330001831,0.709999084,0.25,0.319999695,0.599998474,0.010002136,0.220001221,0.280002594,0.373920441,-0.130001068,0.205001831,0.690002441,-0.280000687,-0.150001526
-0.520000458,-0.419998169,-0.599998474,-0.419275284,-1.106032372,-0.629999161,-0.779998779,-0.136667252,-0.004541397,-1.799999237,-1.080001831,-0.399999619,-0.449996948,-0.489999771,-0.030000687,-0.980003357,-0.180698395,-0.990001678,-0.175001144,-1.260002136,-0.270000458,-0.390003204,-0.459999084,-0.180000305,-0.040000916,-0.368225098,-0.779998779,-0.309999466,-0.629997253,-0.430000305,-0.960002899,-27,-0.542682648,-0.689998627,-2.299995422,-0.029999971,-0.440002441,-0.510000229,-0.479999542,-0.895915985,-0.819999695,-0.950000763,-0.720001221,-0.61000061,-0.319999695,-0.699998856,-0.270000458,-0.369998932,-0.824546814,-0.569999695,-0.810001373,-0.560001373,-0.564998627,-1.114997864
-0.830001831,-0.450000763,-0.990001678,-0.678461075,0.045703888,-0.239999771,-0.899993896,-0.096666336,-0.168028831,0.240001678,-0.709999084,-0.153331757,0.100002289,0.069999695,-0.030000687,-0.590000153,-0.912536621,-1.63999939,-0.120000839,-0.88999939,-0.239999771,-0.650001526,-0.11000061,-0.040000916,-0.183334351,-0.102544785,-0.009998322,-0.174999237,-0.279998779,0.055000305,-0.060001373,-15.59997559,-0.183815002,0.030002594,-0.449996948,-0.079999924,-0.36000061,-0.289999008,-0.120000839,-0.421607971,-0.240001678,-0.669998169,-0.590000153,0.350002289,0.109996796,-0.119998932,0.020000458,-0.119998932,-0.776607513,-1.069999695,-0.669998169,-0.040000916,-0.310001373,0.549999237
0.030002594,0.319999695,0.279998779,0.430709839,0.388482094,-0.079999924,0.069999695,-0.013333321,0.03178978,-0.020000458,-0.699996948,0.07333374,-0.059997559,0.019999504,-0.030000687,-0.449996948,-0.370433807,-0.040000916,-0.13999939,-0.350006104,-0.120000839,0.099998474,-0.050001144,-0.370002747,0.086666107,-0.228391647,-0.009998322,-0.075000763,0.319999695,0.034999847,0.009998322,4,-0.035011292,-0.060001373,0,0.032142878,0.030002594,0.029998779,-0.219999313,-0.685112,-0.200000763,0.169998169,-0.059997559,0.009998322,0.430000305,-0.029998779,-0.490001678,-0.090000153,0.661552429,0.159999847,-0.324996948,0.38999939,0.114999771,-0.340000153
-0.174999237,-0.219997406,-0.305000305,-0.468824387,-0.260511398,0.420000076,0.989997864,0.053333282,-0.040872574,1.409999847,-0.489997864,0.186666489,0.150001526,0.239999771,0.490001678,0.930000305,0.2710495,1.100002289,0.104999542,-0.38999939,0.36000061,0.319999695,0.100000381,0.529998779,0.046667099,0.065254211,1.159999847,0.239999771,0.190000534,0.165000916,0.790000916,-1.400024414,0.560192108,0.505001068,0.61000061,0.080714226,0.11000061,0.149999619,0.200000763,1.027667999,0.490001678,0.409999847,0.479999542,0.369998932,0.229999542,0.260000229,0.609996796,-0.009998322,0.450622559,0.989997864,0.080001831,0.130001068,0.075000763,0.600002289
-0.045001984,-0.020000458,0.300003052,-0.369724274,-0.69241333,0.020000458,-0.009994507,0.033332825,-0.190734863,0.159999847,0.100006104,-0.133333206,0.25,-0.020000458,0.170000076,0.200000763,0.063247681,0.430000305,0.495000839,-0.069999695,-0.329999924,0.720001221,0.229999542,0.409999847,0.023334503,-0.055932999,0.489997864,-0.010000229,0.300001144,0.284999847,0.080001831,1.199951172,0.035011292,0.38999939,-0.150001526,-0.006428719,0.140003204,-0.309999466,-0.719999313,-0.158103943,0.109996796,-0.319999695,0.770000458,-0.029998779,0.319999695,0.659999847,0.269996643,0.409999847,1.025886536,-0.519996643,0.13999939,0.099998474,0.045000076,0.524997711
-0.365001678,-0.439998627,-0.204998016,-0.259187698,-0.189670563,-0.350000381,-0.840003967,-0.076665878,-0.072660923,0.040000916,-0.989997864,-0.146665573,-0.400001526,-0.270000458,-0.149999619,-0.229999542,-0.316223145,-0.109996796,-0.299999237,-1.229995728,-0.329999924,-0.270000458,0.059999466,-0.319999695,-0.043333054,-0.508058548,-0.13999939,-0.030000687,-0.369998932,-0.010000229,-0.040000916,-21,-0.420143127,0.01499939,-0.790000916,-0.005714178,-0.069999695,-0.459999084,0,-0.184455872,-0.61000061,0.069999695,0,-0.189998627,-0.209999084,-0.119998932,-0.11000061,-0.25,-0.287631989,-0.680000305,-0.625,-0.599998474,-0.119998932,0.130001068
-0.020000458,0.359996796,0.619998932,0.323984146,0.301645279,0.010000229,1.370002747,-0.016666412,-0.195277214,-0.430000305,0.519996643,0.086666107,0.130001068,-0.159999847,0.079999924,-0.909999847,0.216842651,0.020000458,0.26499939,-0.489997864,-0.040000916,-0.069999695,-0.01999855,-0.029998779,0.03666687,-0.065254211,-0.040000916,-0.184999466,0.189998627,0.165000916,0.049999237,-8.599975586,-0.13129425,-0.165000916,0.38999939,0.017143011,0.069999695,-0.369998932,0.190000534,0.263504028,0.689998627,0.420001984,0.090000153,-0.010002136,-0.399997711,-0.280000687,0.290000916,-0.140003204,-0.076702118,-0.329998016,0.23500061,0.189998627,0.040000916,0.049999237
0.400001526,0.069999695,0.530002594,0.232505798,0.335923195,0.059999466,0.319999695,0.136666298,0.168028831,1.810001373,0.739997864,0.613334656,0.200000763,0.260000229,0.550001144,1.279998779,0.298156738,1.229999542,0.010000229,0.080001831,0.049999237,-0.020000458,0.520000458,0.310001373,0.229999542,0.307630539,0.260002136,0.045000076,0.429998398,0.119998932,0.790000916,33,0.061267853,0.575000763,1.569999695,-0.015714169,0.180000305,0.379999161,0.149999619,0.632411957,1.119998932,0.799999237,0.799999237,0.529998779,0.520000458,0.199998856,0.319999695,0.299999237,0.297218323,0.909999847,0.409999847,0.459999084,0.284999847,0.560001373
-0.584999084,-0.409999847,-0.755001068,-0.712766647,-0.824954033,-0.170000076,-0.059997559,0.240000725,0,-0.340000153,0.13999939,-0.086666107,0.050003052,0.059999466,-0.050001144,-0.130001068,-0.099384308,-0.88999939,-0.094999313,0.529998779,0.570001602,-0.400001526,-0.200000763,0.069999695,-0.093332291,0.13051033,-0.130001068,-0.265001297,-0.170001984,0.010000229,-0.020000458,5.400024414,-0.017505646,0.319999695,-0.770004272,0.020714283,-0.209999084,0.290000916,0,-0.210803986,-0.069999695,0.580001831,0.159999847,-0.680000305,-0.299999237,-0.070001602,-0.009998322,0.119998932,-0.057525635,-0.010002136,-0.150001526,-0.049999237,-0.024999619,-0.559997559
0.380001068,0.409999847,-0.084999084,-0.038116455,0.137111664,0.529998779,1.529998779,0.153333664,0.363306046,1.440002441,0.450004578,0.399999619,0.350002289,0.25,0.350000381,1.180000305,0.054210663,0.450000763,0.084999084,1.800003052,0.109998703,-0.009998322,0.130001068,0.599998474,0.326665878,-0.172458649,0.450000763,0.25,0.680000305,0.049999237,0.419998169,36.40002441,0.332614899,0.299999237,1.13999939,0.087857008,1.129997253,0.449998856,0.809999466,0.685112,0.069999695,-0.240001678,0.780002594,1.029998779,0.61000061,0.630001068,0.270000458,0.340000153,1.112174988,0.590000153,0.470001221,-0.200000763,0.284999847,0.134998322
-0.065002441,0.310001373,-0.525001526,0.289680481,-0.141681671,-0.229999542,0.13999939,0,0.090826511,-1.629997253,-0.11000061,-0.180000305,-0.069999695,-0.159999847,-0.040000916,-3.049999237,0.13552475,-0.490001678,-0.164999008,0.230003357,0.140001297,0.119998932,0.25,-0.029998779,0.116666794,-0.191104889,-0.520000458,-0.034999847,0.079998016,0.005001068,-0.319999695,1,-0.061271667,0.155002594,-0.709999084,-0.057142973,-0.290000916,0.200000763,0.100000381,0.2371521,0.299999237,0.619998932,-0.38999939,0.210002899,0.119998932,-0.270000458,0.270000458,0.219997406,-0.651966095,-0.299999237,-0.029998779,-0.180000305,-0.149999619,-0.604999542
0.075000763,0.060001373,0.310001373,-0.034303665,-0.031992912,0.070001602,0.730003357,0.086666107,0.181653023,1.049999237,0.949996948,0.206666946,0.680000305,0.109999657,0.430000305,1.200000763,0.271053314,0.459999084,0.154998779,0.669998169,0.61000061,-0.259998322,0.510000229,0.140003204,0.079999924,0.195766449,0.469997406,0.364999771,-0.009998322,0.024999619,0.680000305,17,0.297599792,0.494998932,1.209999084,0.006428719,0.61000061,-0.070001602,-0.050001144,0.843212128,0.209999084,-0.039997101,-0.119998932,0.119998932,0.239997864,0.350000381,0.369998932,0.230003357,1.476509094,0,0.725002289,0.849998474,0.179998398,0.619998932
-0.614997864,-0.459999084,-0.51499939,-0.198202133,-0.335923195,-0.030000687,-0.580001831,0.020000458,0.081744194,-0.439998627,-0.379997253,-0.21333313,0.069999695,-0.020000458,0.090000153,0.170001984,0.04517746,-0.099998474,0.049999237,0.169998169,-0.430000305,-0.069999695,-0.229999542,0.119998932,-0.003332138,-0.163137436,-0.009998322,0.215000153,-0.170001984,-0.055000305,-0.200000763,-4.599975586,-0.113788605,-0.074996948,-0.309997559,0.015714407,-0.060001373,0.25,0.270000458,0,-0.299999237,-0.020000458,-0.359996796,-0.270000458,-0.059997559,0.049999237,0.020000458,-0.25,-0.498561859,-0.300003052,0.150001526,0.220001221,-0.034999847,-0.219997406
0.004997253,-0.140003204,0.085002899,-0.430709839,0.043417931,-0.159999847,-0.290000916,-0.046666145,-0.090826988,-0.670001984,-0.189994812,-0.046667099,-0.069999695,-0.130000114,0,-0.010002136,0.009033203,0.180000305,-0.239999771,-0.119995117,0.270000458,-0.510002136,-0.109998703,0.009998322,-0.096666336,0.088560104,0.25,-0.094999313,-0.069999695,0.01499939,-0.159999847,-0.800048828,-0.131298065,0.194999695,-0.620002747,0.04928565,-0.409999847,-0.170000076,-0.809999466,-0.632411957,-0.080001831,-0.090000153,-0.189998627,0.140003204,-0.209999084,-0.409999847,0.040000916,-0.049999237,0.124641418,0.040000916,-0.245002747,-0.130001068,0.155000687,-0.349998474
0.334999084,0.229999542,0.245002747,-0.0533638,-0.182815552,0.340000153,0.069999695,0.143333435,0.163487434,1.239997864,0.309997559,0.14666748,0.189998627,0.090000153,0.260000229,0.61000061,0.858325958,0.950000763,0.180000305,0.849998474,0.11000061,-0.369998932,0.270000458,0.190002441,0.120000839,0.214410782,0.349998474,0.274999619,0.270000458,0.190000534,0.840000153,13.59997559,0.13129425,0.080001831,2.25,0.084285736,0.560001373,0.329999924,0.36000061,0.052700043,0.299999237,0.149997711,0,0.379997253,0.319999695,0.340000153,0.299999237,0.270000458,0.249282837,0.159999847,0.200000763,0.650001526,0.059999466,0.270000458
0.439998627,0.25,0.415000916,0.243942261,0.212522507,-0.01999855,-0.309997559,0.083333969,0.054496765,0.009998322,-0.11000061,-0.119998932,-0.090000153,0,0,0.580001831,0.144557953,-0.439998627,0.059999466,0.039993286,0.100000381,0.200000763,0.289999008,0.159999847,0.116666794,-0.065254211,0.200000763,0.165000916,0.040000916,0.125,0.130001068,-5.599975586,0.13129425,-0.190002441,1.190002441,0.115714312,0.060001373,-0.079999924,-0.010000229,0.395256042,-0.700000763,-0.119998932,-0.030002594,0.040000916,0.419998169,0.330001831,0.38999939,0.409999847,0.239692688,0.529998779,0,0.599998474,0.040000916,-0.080001831
0.040000916,0.069999695,0.194999695,0.057172775,0.109689713,-0.040000916,0.290000916,-0.073332787,0.031788826,-0.419998169,0.009994507,0.07333374,-0.050003052,0.099999428,0.050001144,0.159999847,-0.027103424,-0.13999939,0.085000992,0.530006409,0.100000381,-0.200000763,-0.150001526,0.049999237,0.020000458,-0.149154663,0.380001068,0.040000916,0.020000458,-0.069999695,0.170001984,6.400024414,-0.105037689,0.330001831,-0.63999939,-0.023571491,-0.100002289,0.26999855,0.309999466,0.079051971,0.050003052,-0.259998322,-0.13999939,0.009998322,-0.159999847,0.170001984,0.020000458,0.050003052,0.306808472,-0.630001068,0.369998932,0.100002289,-0.020000458,-0.080001831
-0.095001221,-0.219997406,-0.244998932,-0.141027451,-0.230804443,0,-0.169998169,-0.070000648,-0.090826035,-1.569999695,-0.400001526,-0.366666794,0.069999695,-0.119999886,0.120000839,-0.400001526,0.171665192,-0.120002747,-0.075000763,-0.199996948,-0.049999237,0.169998169,-0.209999084,-0.180000305,-0.056667328,-0.12118721,-0.190002441,-0.029998779,-0.060001373,-0.045000076,-0.569999695,-1,-0.148799896,-0.220001221,-1.080001831,0.008571386,-0.239997864,-0.279998779,-0.590000153,0,0.720001221,-0.349998474,-0.350002289,-0.020000458,-0.299999237,-0.029998779,0.959999084,-0.090000153,-0.047939301,-0.439998627,-0.200000763,0.459999084,0.11000061,-0.650001526
0.25,0.859996796,0.854999542,0.457389832,0.246801376,0.009998322,0.13999939,0.056667328,0.009082794,-0.240001678,0.350006104,0.180000305,0.13999939,0.059999466,0.209999084,-0.470001221,0.162631989,0.319999695,0.164999008,0.980003357,0.020000458,0.650001526,-0.029998779,0.200000763,0.069999695,0.144493103,0.470001221,0.170000076,0.299999237,0.180000305,0.470001221,7,0.192565918,0.229999542,0.090003967,0.029999971,-0.229999542,-0.38999939,0.040000916,0.289852142,0.059997559,-0.540000916,0.060001373,-0.119998932,0.119998932,0.349998474,0.099998474,0.25,0.738258362,0.700000763,0.01499939,0.130001068,-0.23500061,0.129997253
0.130001068,0.239997864,0.534999847,0.503129959,0.297075272,0.159999847,0.169998169,-0.073332787,0.03178978,0.010002136,-0.050003052,0.053333282,0.080001831,-0.220000267,0,0.400001526,-0.13552475,0.290000916,-0.079999924,0.739997864,0.159999847,-0.319999695,-0.079999924,0,0.116666794,-0.027967453,0.229999542,0.239999771,0.090000153,0.030000687,-0.260002136,-19,0.096282959,-0.799999237,-0.659996033,0.111428499,0.009998322,0.440000534,0.319999695,-0.368904114,0.319999695,0.170001984,-0.159999847,0.330001831,0.209999084,-0.200000763,0.130001068,-0.049999237,0.26845932,0.049999237,0.11000061,0.619998932,-0.100000381,-0.125
0.279998779,0.270000458,0.465000153,0.076231003,-0.09369278,0.220001221,0.349998474,0.029999733,0.068120003,1.13999939,0.550003052,0.26666832,0.970001221,0.429999352,0.329999924,0.849998474,0.234909058,1.229999542,0.375,0.779998779,0.309999466,0.119998932,0.290000916,0.399997711,0.123334885,0.195764542,0.32000351,0.204999924,0.229999542,0.244998932,0.409999847,31.59997559,0.36762619,0,1.86000061,0.011428356,0.569999695,0.25,0.399999619,0.500659943,0.430000305,1.020000458,1.090000153,0.979999542,0.640003204,0.25,0.38999939,0.359996796,0.60402298,0.909999847,0.049999237,0.159999847,0.174999237,0.205001831
0.184997559,0.080001831,0.05499649,-0.030492783,-0.217093468,-0.349998474,0.089996338,-0.100000381,-0.022706985,-0.269996643,0.239997864,-0.273332596,-0.100002289,-0.069999695,-0.079999924,-0.009998322,-0.225875854,-0.580001831,0.025001526,0.370002747,0.36000061,0.090000153,0.100000381,-0.07000351,0.003332138,0.023305893,-0.049999237,-0.015001297,-0.159999847,-0.104999542,0.099998474,-2.600097656,-0.140048981,-0.38999939,-0.86000061,0.015714169,-0.270000458,-0.280000687,-0.579999924,-0.790512085,-0.010002136,0,0.409999847,-0.279998779,0.349998474,-0.159999847,0.319999695,0.300003052,0.8724823,0.049999237,-0.350002289,0.229999542,0.25,0.029998779
0.25,0.080001831,0.325000763,0.0533638,0.422760963,0.069999695,0.270004272,0.046666145,0.086285591,-0.640003204,-0.269996643,0.173336029,0.149997711,0.260000229,0.190000534,0.379997253,-0.180702209,0.569999695,-0.024999619,0.020004272,-0.36000061,0.450000763,0.119998932,0.200000763,0.146665573,0.125850677,0.300003052,0,0.290000916,-0.010000229,0.020000458,14.19995117,0.428897858,0.319999695,1.030006409,0.025714397,-0.38999939,0.069999695,-0.540000916,0.368904114,-0.220001221,0.13999939,0,-0.090000153,0,-0.119998932,-0.069999695,-0.100002289,-0.508148193,-0.059997559,-0.174999237,-0.010002136,-0.204999924,0.604999542
0.440002441,0.069999695,0.015003204,0.141029358,-0.045703888,-0.039999008,0.959999084,0.113332748,0.059037209,-0.480003357,-0.439994812,-0.133331299,0.099998474,-0.25,-0.049999237,-0.680000305,-0.695697784,0.439998627,-0.949998856,-0.370002747,-0.350000381,-1.090000153,-0.099998474,0.040000916,0,-0.079238892,0.180000305,-0.25,0.319999695,-0.299999237,-0.25,6.199951172,-0.096282959,0.080001831,-0.849998474,0.04642868,0.209999084,0.350000381,0.209999084,0.658760071,0.099998474,0.030002594,-0.149997711,-0.229999542,0.430000305,0.029998779,0.449996948,0.619998932,-0.508155823,-0.319999695,-0.125,-0.200000763,-0.065000534,-0.015003204
0.11000061,0.270000458,0.63999939,0.514562607,0.733546257,-0.01999855,0.580001831,-0.103333473,0.086285591,-0.170001984,-0.269996643,0.066667557,0.130001068,0.020000458,-0.100000381,0.049999237,0.018070221,-0.710002899,0.104999542,-0.25,-0.309999466,0.099998474,0.149999619,-0.150001526,0.003334045,-0.088560104,-0.520000458,-0.215000153,0.260002136,-0.079999924,0.230003357,-17.59997559,-0.035015106,0.119998932,-0.229995728,-0.028571367,0.129997253,0.440000534,1.020000458,0.184455872,-0.330001831,-0.510002136,-0.369998932,-0.240001678,0.13999939,-0.350002289,0.230003357,-0.160003662,-0.124633789,0.400001526,-0.129997253,0.130001068,0.055000305,-0.164997101
-0.189998627,-0.220001221,-0.63999939,-0.129592896,-0.180530548,0.149999619,0.330001831,0.029999733,0.077202797,0.439998627,0.290000916,0.173332214,0.100002289,-0.039999962,0.290000916,0.25,-0.22587204,1.300003052,-0.045000076,0.790000916,-0.180000305,0.180000305,0,0.11000061,0.11000061,0.093221664,0.130001068,0.150001526,0.080001831,0.020000458,0.180000305,-7.800048828,0.37638092,0.340000153,1.259994507,0.015000105,0.630001068,0.579999924,1.140001297,0.685112,0.060001373,0.940002441,0.219997406,0.540000916,0.060001373,-0.38999939,0.130001068,0,0.11505127,0.150001526,0.149997711,0.420001984,0.074998856,-0.049999237
